duration,avg_vote,budget,worldwide_gross_income,metascore,director_power,book_label,production_power,worldwide_gross_income,budget,ROI,actor_power in oscar,writer_power in oscar,director_power in oscar,G,NC17,PG,PG-13,R,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Horror,Music,Mystery,Romance,Sci-Fi,Thriller,Fall,Spring,Summer,Winter
109,5.2,19000000,45158254,27,63232793,0,14480294208,24637800,14000000,175.9842857142857,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
111,6.0,25000000,39280992,55,529890476,0,15651908509,123081555,70000000,175.83079285714285,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
89,5.7,400000,5664404,54,26814669,1,5810080,12629471,7200000,175.40931944444444,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
104,7.5,11000000,32960249,93,348884832,0,938892114,105200903,60000000,175.33483833333335,0.0,2.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,5.2,600000,1914090,29,1914090,0,1914090,140073390,80000000,175.0917375,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
106,7.1,30000000,63414135,75,464930336,0,198389190,61181942,35000000,174.80554857142857,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
116,7.1,18000000,24174885,59,30899250,0,24174885,73100172,42000000,174.04802857142857,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
114,5.3,105000000,133718711,34,133718711,0,1234450981,34718173,20000000,173.590865,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
93,6.3,4000000,826913,44,70259440,0,1423846,100541806,58000000,173.34794137931036,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
110,5.6,300000,942041,71,942041,1,942041,259239658,150000000,172.82643866666666,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
81,6.8,500000,499725,71,48074715,0,499725,60321861,35000000,172.3481742857143,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
121,7.3,40000000,195179299,69,195179299,0,15651908509,27039669,15700000,172.22719108280256,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
95,5.6,30000000,32917353,34,32917353,0,249580795,32686500,19000000,172.0342105263158,1.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
122,7.2,30000000,34441873,82,314133106,1,18598370331,68743485,40000000,171.8587125,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
104,5.1,15000000,189739,35,189739,0,189739,171616764,100000000,171.61676400000002,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
123,6.7,17000000,72835710,59,449902742,0,18598370331,27405896,16000000,171.28685,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
111,6.8,30000000,48963137,58,48963137,0,18585852641,59945012,35000000,171.27146285714286,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
114,8.0,14000000,233555708,73,536699860,0,266755417,769552,450000,171.01155555555556,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,5.4,10338754,7455398,53,7455398,0,7455398,170458922,100000000,170.458922,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106,6.6,15000000,11039031,55,14464038,0,1681312200,8518634,5000000,170.37268,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
95,6.3,8000000,607595,52,607595,0,607595,68929150,40600000,169.7762315270936,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97,6.4,4000000,801983,55,801983,0,2275428,38176317,22500000,169.67252,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
115,5.7,125000000,240697856,36,257019923,0,1482063233,5425148,3200000,169.535875,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
109,5.6,40000000,169837010,36,310813548,0,18598370331,49052787,29000000,169.14754137931033,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
95,8.1,175000000,858071350,94,858071350,1,25309406600,67647013,40000000,169.11753249999998,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
118,6.5,30000000,18074539,39,63232793,0,411902550,84419388,50000000,168.838776,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94,5.3,5000000,31724284,63,36278700,0,32211704,116471580,69000000,168.79939130434784,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
108,5.7,10000000,594860,40,1762472,0,3458435,101134059,60000000,168.556765,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
97,4.9,20000000,100375432,39,245079925,0,856556511,8417248,5000000,168.34496000000001,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
97,6.2,16000000,1575749,37,6220274,0,4223944,336365676,200000000,168.182838,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
88,4.6,5000000,142802657,40,435093926,0,15651908509,167805466,100000000,167.805466,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
165,5.6,210000000,1104054072,32,2920578857,0,15651908509,83761844,50000000,167.523688,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
139,8.1,40000000,180450918,71,180450918,0,5486083928,30519436,18244860,167.27689880876036,0.0,0.0,1.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
105,6.0,42000000,131457147,57,199253409,0,9703091422,48453605,29000000,167.08139655172414,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
105,5.5,88000000,244874809,27,471372018,0,14480294208,49871429,30000000,166.23809666666668,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
93,7.3,1800000,21107746,86,21107746,0,39278453,332207671,200000000,166.1038355,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,5.7,21500000,6817535,33,10743921,1,6817535,34814102,21000000,165.7814380952381,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
114,6.1,110000000,473990832,43,1358800177,0,5736040139,41363927,25000000,165.45570800000002,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
103,5.8,16000000,72294066,46,117201326,0,72294066,49562710,30000000,165.20903333333334,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
90,5.6,8000000,20045576,66,62703347,0,48562544,32948113,20000000,164.740565,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
83,6.3,4000000,103118,55,154135,0,103118,4935501,3000000,164.51670000000001,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
125,6.8,40000000,53873809,67,325194031,0,5486083928,49263404,30000000,164.21134666666666,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
98,5.9,25000000,3067531,49,181536191,0,3067531,16418218,10000000,164.18218,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,7.5,35000000,117867984,65,141989229,0,25309406600,4924990,3000000,164.1663333333333,1.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
128,7.3,44000000,155160045,51,181536191,0,18585852641,6879667,4192350,164.10049256383653,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,4.6,21000000,943502,47,943502,0,943502,36015260,22000000,163.70572727272727,1.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90,4.4,18000000,11806432,22,11806432,0,11806432,245527149,150000000,163.684766,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
89,6.6,10000000,7804337,57,7804337,0,181769347,146936910,90000000,163.26323333333332,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
108,6.3,42000000,107645357,40,709319968,0,214873578,48963137,30000000,163.21045666666666,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,7.2,13000000,54837234,64,290794132,0,598263419,1386088,850000,163.06917647058822,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
111,6.2,15000000,4510934,67,42059465,0,4510934,89519773,55000000,162.76322363636365,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93,7.2,18000000,7975812,61,135208920,0,7975812,13015764,8000000,162.69705000000002,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
118,6.1,70000000,156706638,52,245796416,0,14480294208,93492844,58000000,161.19455862068966,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
133,7.3,58800000,547426372,72,1323374112,0,18585852641,177238796,110000000,161.12617818181818,0.0,0.0,2.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
125,5.9,50000000,212902372,69,1258616174,0,212943409,321669741,200000000,160.8348705,2.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
86,5.8,6000000,408918,48,408918,0,63559681,80383113,50000000,160.766226,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
91,5.8,13000000,45681062,53,291304910,0,1106430201,57824533,36000000,160.62370277777777,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85,5.7,3000000,89328627,41,319844872,0,18598370331,9733932,6073130,160.27867014208488,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
101,5.4,80000000,246984278,19,883060958,0,14480294208,32054369,20000000,160.271845,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
124,7.5,2546425,1862114,77,1862114,0,1862114,229147509,144000000,159.13021458333333,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
117,5.3,25000000,71009334,48,1992259132,0,3220110091,95396573,60000000,158.99428833333334,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
123,7.8,12000000,87100449,55,87100449,0,87100449,198467168,125000000,158.7737344,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
94,6.3,725000,442313,73,329818513,0,442313,63365859,40000000,158.4146475,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
114,6.6,50000000,71561644,59,669124418,0,18585852641,7882387,5000000,157.64774,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
109,6.0,40000000,196710396,39,196710396,1,14699910437,48791187,31000000,157.39092580645163,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
106,5.2,5000000,17534314,32,27949052,1,17534314,1178831,750000,157.17746666666667,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
109,7.9,3000000,20994648,94,94771300,0,20994648,39280992,25000000,157.123968,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
119,6.3,100000000,103039258,42,103039258,0,1234450981,23459358,14960785,156.80566226972715,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
111,6.1,3337713,306393,51,306393,1,306393,21753365,14000000,155.38117857142856,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
114,4.9,20000000,66899242,42,165303958,0,115233174,154711438,100000000,154.711438,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
109,6.6,11000000,1160724,70,1160724,0,1160724,169801921,110000000,154.36538272727273,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
96,6.2,15000000,6331939,50,68408080,0,1681312200,38483455,25000000,153.93382,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
110,6.8,25000000,29824199,54,179052276,0,5486083928,90497778,59000000,153.38606440677967,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
95,6.2,7000000,6147,38,6147,0,6147,21409028,14000000,152.92162857142856,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
94,6.6,135000000,386041607,55,386041607,1,9703091422,73279888,48000000,152.66643333333334,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
106,6.6,5000000,161919318,40,901370924,0,411902550,16607575,10900000,152.36307339449542,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
112,6.4,35000000,62832209,48,62832209,0,598263419,30426096,20000000,152.13048,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
90,6.5,3000000,39439355,66,39439355,0,65574209,37989684,25000000,151.95873600000002,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
84,5.8,2000000,6420,54,49057306,0,6420,34934009,23000000,151.8869956521739,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
92,5.6,30000000,6738764,40,415260230,0,4736994746,13627519,9000000,151.41687777777776,0.0,2.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
107,6.1,120000000,428028233,45,1358800177,0,5736040139,60040976,40000000,150.10244,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
84,4.9,1019870,8462,64,8462,0,8462,34513760,23000000,150.05982608695652,0.0,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
119,6.3,58000000,93492844,42,949526187,0,14699910437,35626958,24000000,148.44565833333334,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98,5.1,200000,17835162,41,17835162,0,17835162,18658381,12600000,148.0823888888889,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
85,4.4,2000000,77567,27,2311545,0,77567,17768012,12000000,148.06676666666667,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
136,6.5,177200000,225874228,51,794783617,0,1708831102,147419472,100000000,147.419472,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
106,5.8,24000000,70181428,38,466689490,0,198604880,2940411,2000000,147.02055000000001,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
98,6.5,27000000,93282604,55,100577404,0,1313563368,51380201,35000000,146.8005742857143,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
86,5.0,2500000,60159584,20,107745814,0,71179986,24719879,17000000,145.41105294117648,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
102,7.8,165000000,657868146,74,657868146,0,657868146,40662632,28000000,145.22368571428572,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115,5.9,15000000,42213,41,4481283,0,42213,21766271,15000000,145.10847333333334,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
133,7.4,175000000,880166924,73,884692185,0,14480294208,75450437,52000000,145.09699423076924,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
114,6.4,11179600,4070789,62,42986235,0,1681312200,303025485,209000000,144.98827033492822,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
95,7.3,50000000,99783556,67,99783556,1,210170628,173961069,120000000,144.9675575,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
95,7.1,145000000,521170825,66,521170825,0,526635710,60845711,42000000,144.8707404761905,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
149,8.1,61000000,369330363,79,826868108,1,14699910437,12957265,9000000,143.9696111111111,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
115,5.6,14800000,117813057,60,117813057,0,18585852641,4313829,3000000,143.7943,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
87,6.7,1961287,360234,61,360234,0,360234,215283742,150000000,143.52249466666666,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
120,5.2,50000000,44665289,31,51555721,0,5486083928,164989338,115000000,143.46898956521738,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
95,5.2,5000000,14147,31,14147,0,14147,18637201,13000000,143.3630846153846,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
97,7.3,200000000,1028570889,77,1312709989,0,25309406600,42972994,30000000,143.24331333333333,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99,8.1,25000000,172940046,88,241203212,0,1075614691,71561644,50000000,143.123288,0.0,0.0,0.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
107,5.8,17000000,42426912,31,42426912,0,938892114,392924807,275000000,142.881748,1.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
92,6.0,74000000,325186032,62,325186032,0,15651908509,9933873,7000000,141.91247142857142,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
107,6.4,50000000,80383113,61,664707009,0,25309406600,127461872,90000000,141.6243022222222,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
119,6.9,90000000,962102237,58,2100945231,0,14480294208,25419147,18000000,141.21748333333332,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
99,3.8,250000,270185,36,968032,0,270185,119520023,85000000,140.61179176470588,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
91,6.4,74000000,1159443129,56,2194242538,0,2194242538,18263470,13000000,140.48823076923077,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
112,7.0,50000000,331333876,71,532919204,0,14480294208,2801508,2000000,140.0754,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
102,7.4,150000000,1280803353,75,2730830286,0,25309406600,167882881,120000000,139.90240083333333,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
103,5.8,4500000,267476,49,267476,0,267476,34942188,25000000,139.768752,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
86,5.2,59000000,90497778,36,90497778,0,4777019192,195243411,140000000,139.45957928571428,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
119,6.5,70000000,170270201,41,616932402,0,859993614,55668698,40000000,139.17174500000002,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
141,7.1,35000000,27985788,60,37190337,0,27985788,48623572,35000000,138.92449142857143,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112,5.2,38000000,109906372,33,109906372,1,14480294208,2082980,1500000,138.86533333333333,0.0,1.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91,5.7,7000000,602802,19,602802,1,8270023,41564670,30000000,138.5489,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
115,7.1,15000000,52501541,76,112604589,0,52501541,55247881,40000000,138.11970250000002,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
81,4.2,100000,42964410,30,42964410,0,5736040139,20651333,15000000,137.6755533333333,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
144,7.4,250000000,956019788,59,2931390211,0,5736040139,205366737,150000000,136.911158,0.0,1.0,1.0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
100,6.5,22000000,48449416,40,48449416,0,249580795,20529194,15000000,136.86129333333332,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97,4.4,3000000,422697,18,422697,0,422697,41002607,30000000,136.67535666666666,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
122,6.4,97000000,240891763,65,1992259132,0,14699910437,47756590,35000000,136.4474,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
91,6.1,1000000,205715,52,205715,0,205715,74679822,55000000,135.78149454545454,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
104,6.3,20000000,34718173,30,55247367,0,273691768,27093592,20000000,135.46796,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
98,4.9,2500000,8785,41,8785,0,21296824,30311857,22500000,134.71936444444444,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
113,7.0,12700000,4292517,57,4292517,0,4292517,53873809,40000000,134.6845225,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
125,4.1,40000000,569651467,46,569651467,1,1681312200,24174885,18000000,134.30491666666666,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
112,5.2,10000000,111107,42,111107,0,63559681,60331447,45000000,134.06988222222222,1.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
107,5.2,16000000,2840991,25,2840991,0,2840991,46922566,35000000,134.06447428571428,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
124,6.3,25000000,46712809,60,46712809,0,1681312200,10702246,8000000,133.778075,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
126,6.1,90000000,214657577,35,391257784,0,4736994746,3589633,2700000,132.9493703703704,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
107,6.1,8500000,1486506,50,1486506,0,65574209,46522137,35000000,132.92039142857143,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85,7.5,900000,17385830,85,1538234249,0,17385830,119559110,90000000,132.84345555555555,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
90,4.5,42000000,60845711,45,325194031,0,598263419,132675864,100000000,132.675864,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
98,7.3,18000000,99104804,78,456634104,0,177525249,66308758,50000000,132.617516,0.0,2.0,1.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
131,6.4,150000000,205366737,52,736356413,0,14480294208,9929706,7500000,132.39608,0.0,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
